date,source,quantile,timeout,server,circlen,fp1,fp2,fpn,cw1,cw2,cwn,bt1,bt2,btn,start2req,req2fb
2020-05-11,op-nl2,0.8,1500,onion,3,3A8836B2,A6AA94B4,128FC6D8,2050,3230,52700,220,120,210,3670,310
2020-05-11,op-nl2,0.8,1500,public,3,FB016E16,B198C0B4,28A4C64C,98000,15700,35300,80,60,80,120,80
2020-05-11,op-nl2,0.8,1500,onion,3,970F0966,E0023AC1,695D811B,18700,6860,51400,170,160,290,4600,990
2020-05-11,op-nl2,0.8,1500,public,3,F5F40195,614203,331FC9E1,117000,28000,17900,80,40,80,150,240
2020-05-11,op-nl2,0.8,1500,onion,3,2FFE5FAF,DB268215,38E48C95,62500,27900,36000,50,60,80,7380,220
2020-05-11,op-nl2,0.8,1500,onion,3,DFD77F6F,177AA760,CBB5AE37,27700,640,24600,80,140,220,4950,800
2020-05-11,op-nl2,0.8,1500,public,3,6FF440DF,43FDB913,532FFD2D,80700,7300,40500,70,70,160,270,160
2020-05-11,op-nl2,0.8,1500,onion,3,F5DB8E33,EFA2E7B0,672A56A5,35000,16000,56000,110,70,70,4160,260
2020-05-11,op-nl2,0.8,1500,public,3,EFDEEA7F,F2DFE5FA,863FDDA3,4750,23800,23100,280,70,110,110,110
2020-05-11,op-nl2,0.8,1500,onion,3,52D5FB20,C026B8FC,0A178D30,55000,35000,17700,150,230,250,3710,430
2020-05-11,op-nl2,0.8,1500,public,3,DE74E8C4,79509683,DADCAD37,35400,40000,7510,2430,30,360,240,300
2020-05-11,op-nl2,0.8,1500,public,3,24E1C641,6406B69F,9ECEC047,59000,27300,18400,100,70,350,190,170
2020-05-11,op-nl2,0.8,1500,onion,3,E17745C6,42B4F52C,94318CC2,21000,120000,41300,90,40,130,3280,280
2020-05-11,op-nl2,0.8,1500,public,3,8859E68A,1CD48F4E,719FD0FA,29800,110000,102000,90,60,80,90,110
2020-05-11,op-nl2,,,onion,null,,,,,,,,,,0,0
2020-05-11,op-nl2,0.8,1500,public,3,2A621A40,12D552E8,1C0D0AF3,19000,91000,52100,90,50,80,90,160
2020-05-11,op-nl2,0.8,1500,onion,3,C87A4D8B,73713518,E00DFD54,5800,18000,92000,920,340,410,7720,690
2020-05-11,op-nl2,0.8,1500,onion,3,7FA3FA52,6B5508FD,21EB2176,90300,9350,43100,80,50,160,2970,330
2020-05-11,op-nl2,0.8,1500,public,3,14D57DED,14E72D4D,AC601DBD,106000,9560,26900,100,130,350,310,290
2020-05-11,op-nl2,0.8,1500,onion,3,0CDD60E4,69B53A5A,D52A1603,5100,19700,74900,2170,300,370,8160,500
2020-05-11,op-nl2,0.8,1500,public,3,47125123,D317C788,77131D7E,47700,12300,86100,120,140,280,330,300
2020-05-11,op-nl2,0.8,1500,onion,3,61F24EBA,7D8EBB86,D56A98D3,14000,43700,89000,170,130,100,6980,290
2020-05-11,op-nl2,0.8,1500,onion,3,BD4C6475,F0A3054C,563F8230,78500,27700,32000,140,60,120,7190,440
2020-05-11,op-nl2,0.8,1500,onion,3,58F3E295,5F795037,2928855,71000,34900,26000,100,70,190,2600,330
2020-05-11,op-nl2,0.8,1500,onion,3,834C91DE,6940247E,BE6CF268,14500,33100,13000,200,80,130,5130,320
2020-05-11,op-nl2,0.8,1500,onion,3,FEDE3133,502774BA,8B6B10A0,46200,19000,21600,120,90,130,6580,640
2020-05-11,op-nl2,0.8,1500,onion,3,6DA7DEB0,AC5CECEF,2ED3111D,17100,31000,3620,190,120,190,3930,430
2020-05-11,op-nl2,0.8,1500,onion,3,461D6EA1,656C60B5,767E444E,65300,1570,29800,20,30,70,5100,480
2020-05-11,op-nl2,0.8,1500,onion,3,395D2932,095CC45B,F0C95135,93300,112000,87000,30,50,140,9940,380
2020-05-11,op-nl2,0.8,1500,public,3,3D636FB9,9B2BC7EF,A1C8BAAF,19000,180000,65000,290,100,140,200,170
2020-05-11,op-nl2,0.8,1500,onion,3,BD4C6475,80C113BC,8E76F1F6,79000,24700,23400,70,60,130,3180,290
2020-05-11,op-nl2,0.8,1500,public,3,A55E513A,01FE2137,1BDBE9C0,98000,25900,25000,90,80,110,220,140
2020-05-11,op-nl2,0.8,1500,onion,3,CACD9D63,F9A3542D,E546C96A,37400,46000,23000,40,40,50,2620,300
2020-05-11,op-nl2,0.8,1500,onion,3,599A7087,1C043B04,06BBEAA6,55000,13000,55800,190,70,130,3540,310
2020-05-11,op-nl2,0.8,1500,onion,3,E7EF73B4,29680F2C,01FE2137,79400,3860,25900,60,150,280,2910,390
2020-05-11,op-nl2,0.8,1500,onion,3,088A6237,F27CC27E,96070698,101000,62000,13500,120,80,120,3640,460
2020-05-11,op-nl2,0.8,1500,onion,3,0B19BBFD,706A7674,2935E0F0,69200,20100,18300,110,50,170,3150,580
2020-05-11,op-nl2,0.8,1500,onion,3,5FB38460,BFA905EA,D9D05A8A,90000,39900,63000,70,40,60,3880,350
2020-05-11,op-nl2,0.8,1500,public,3,47E1157F,E46C3F05,24E91955,14400,64900,55000,140,60,100,120,110
2020-05-11,op-nl2,0.8,1500,onion,3,0CC18E42,4EC77898,B058FBDE,36000,21900,52700,130,70,120,3040,240
2020-05-11,op-nl2,0.8,1500,public,3,34F3D026,ACF16575,ACDD9E85,66000,18000,12000,90,140,250,260,280
2020-05-11,op-nl2,0.8,1500,public,3,AC6A78BA,BDD94BBC,53027786,15200,14600,68000,430,180,230,250,230
2020-05-11,op-nl2,0.8,1500,onion,3,963879BB,54F5D800,56781CCC,45400,20000,30900,120,120,110,7190,400
2020-05-11,op-nl2,0.8,1500,onion,3,5C13E108,769A2970,6A095ED7,12200,33000,3810,190,100,130,2340,250
2020-05-11,op-nl2,0.8,1500,onion,3,ED2338CA,9D9CE9DB,CF8FD477,39000,54500,16400,550,80,160,4700,1460
2020-05-11,op-nl2,0.8,1500,onion,3,CDAEBA45,99339F3E,8701E70A,24000,126000,13500,180,90,130,3640,250
2020-05-11,op-nl2,0.8,1500,public,3,D80EA216,D6375417,4273E6D1,67800,2400,121000,110,70,130,120,240
2020-05-11,op-nl2,0.8,1500,onion,3,BF0FB582,30D45731,288C100F,140000,35000,95400,90,40,50,4910,190
2020-05-11,op-nl2,0.8,1500,onion,3,E39A758B,AFF320BA,F9803B2C,22800,51900,3300,310,80,140,2890,270
2020-05-11,op-nl2,0.8,1500,onion,3,56784608,704D638C,3D615DEF,16000,23500,20100,90,50,100,2970,250
2020-05-11,op-nl2,0.8,1500,onion,3,5CFC4867,8B0D8D35,8D41994D,76900,20000,18700,80,110,90,4200,220
2020-05-11,op-nl2,0.8,1500,onion,3,0F52E965,55A92BE2,B4A96C08,24400,36000,97600,160,100,230,3520,480
2020-05-11,op-nl2,0.8,1500,public,3,A3339754,76D2EBA8,0325B91D,3920,56300,13900,1520,70,150,130,120
2020-05-11,op-nl2,0.8,1500,public,3,F5C3DA76,FFA72BD6,9910C6DE,41000,59600,56000,90,100,150,110,100
2020-05-11,op-nl2,0.8,1500,onion,3,4EC0550F,35513B1D,539FB6C6,20100,28000,8500,170,80,130,2470,260
2020-05-11,op-nl2,0.8,1500,onion,3,EAA08844,461D6EA1,95EFACA1,84000,65300,2100,60,40,110,3970,370
2020-05-11,op-nl2,0.8,1500,public,3,F7B024DB,36EBA005,644DECC5,37000,23000,38500,110,50,80,500,110
2020-05-11,op-nl2,0.8,1500,onion,3,EAA82355,D56A98D3,CB7905DF,180000,83000,886,100,110,80,2680,270
2020-05-11,op-nl2,0.8,1500,onion,3,3E04505D,EC5ED296,82EEDC31,74400,2860,2800,70,120,170,2440,420
2020-05-11,op-nl2,0.8,1500,onion,3,395D2932,D1C5F5F8,D079D681,97100,24000,73600,80,60,170,5520,330
2020-05-11,op-nl2,0.8,1500,onion,3,4201FFF0,58F3E295,54FF87E1,1220,77000,19500,970,340,400,4720,540
2020-05-11,op-nl2,0.8,1500,onion,3,0D8502B8,22775B95,AD0FCFD8,21200,93000,20600,260,80,100,4520,940
2020-05-11,op-nl2,0.8,1500,onion,3,8A5E7C2D,34133CC3,1684B30A,21800,30600,21000,70,140,320,3960,450
2020-05-11,op-nl2,0.8,1500,public,3,44BD70C1,768B488A,749EF4A4,83200,15000,121000,80,50,90,90,100
2020-05-11,op-nl2,0.8,1500,onion,3,AB687988,599A7087,9B2BC7EF,32300,54000,179000,80,80,140,4590,390
2020-05-11,op-nl2,0.8,1500,onion,3,7559D4BC,5CE3AD8A,7FA3FA52,22600,26600,92000,30,30,50,2830,320
2020-05-11,op-nl2,0.8,1500,onion,3,2276BF88,22775B95,5DA69B08,44100,96300,10000,20,70,250,4300,640
2020-05-11,op-nl2,0.8,1500,onion,3,C6E3910C,0C8433B6,C026B8FC,7400,23000,35000,260,130,180,4640,650
2020-05-11,op-nl2,0.8,1500,onion,3,E8BAE739,79C674E6,500FE4D6,97000,29900,109000,70,80,130,6650,440
2020-05-11,op-nl2,0.8,1500,onion,3,67CDF7A4,F83A64E0,E3D72E97,31700,41100,67100,100,60,110,2860,260
2020-05-11,op-nl2,0.8,1500,onion,3,A7C5B40E,46F3201D,AD970E95,19800,5180,18000,60,60,180,2190,170
2020-05-11,op-nl2,0.8,1500,onion,3,672A56A5,7A3E534C,0AD5DC3C,56000,190000,3450,150,60,140,5920,280
2020-05-07,op-nl2,0.8,1500,onion,3,AC75BB0C,B849824F,CE835243,8400,28000,69800,80,90,100,2800,230
2020-05-07,op-nl2,0.8,1500,public,3,20E7A5B5,F29B0F1A,0D35A457,18200,22600,12900,510,180,300,420,580
2020-05-07,op-nl2,0.8,1500,public,3,6DFEB41C,1C7215BC,5D263037,52600,59600,7350,20,40,100,120,270
2020-05-07,op-nl2,0.8,1500,onion,3,014E24C0,01AE2DE3,53D4E770,140000,22000,40600,80,140,230,5450,380
2020-05-07,op-nl2,0.8,1500,onion,3,9AB93B54,5BBD5CCE,B13C2C56,91000,4080,37000,70,70,100,1960,350
2020-05-07,op-nl2,0.8,1500,public,3,73DCA564,CD249CC1,70930CCF,25800,13500,48500,510,210,280,280,270
2020-05-07,op-nl2,0.8,1500,public,3,477EA84B,85A3AC04,7327876A,24000,52100,94500,140,70,860,890,1330
2020-05-07,op-nl2,0.8,1500,onion,3,F6740DEA,67A88B65,62ABC3D1,113000,723,31400,80,80,80,2300,220
2020-05-07,op-nl2,0.8,1500,onion,3,87AA1BE4,2543BCAD,C2C2B839,20600,27000,23000,490,200,450,20320,400
2020-05-07,op-nl2,0.8,1500,onion,3,1D54F7CC,01E79D11,2F69F8C4,12200,21000,89100,200,100,140,2020,220
2020-05-07,op-nl2,0.8,1500,onion,3,FD962B30,E4F7869E,2A1AE1CD,22000,40700,4720,60,130,200,3840,330
2020-05-07,op-nl2,0.8,1500,public,3,CA42D959,104DC15A,BE0AC3B6,1700,41300,58100,620,270,290,330,310
2020-05-07,op-nl2,0.8,1500,public,3,823701D5,F1886AA4,C545ED3B,11000,68100,50000,510,210,250,270,260
2020-05-07,op-nl2,0.8,1500,public,3,BF0FB582,6E33D410,578E007E,160000,103000,54700,80,70,90,110,260
2020-05-07,op-nl2,0.8,1500,onion,3,B91A1EB3,34DDADBE,DEF8C760,23400,19400,49000,80,60,80,2850,230
2020-05-07,op-nl2,0.8,1500,onion,3,ABAE955D,E117E413,3F43D058,102000,850,36200,90,180,370,3730,660
2020-05-07,op-nl2,0.8,1500,public,3,60275B52,20FD9F93,7F9FB6BD,110000,5100,33000,90,60,150,570,190
2020-05-07,op-nl2,0.8,1500,public,3,DEA84F08,58E89A05,F21760E6,13700,22100,56000,590,270,640,420,440
2020-05-07,op-nl2,0.8,1500,onion,3,A55E513A,A44BD55F,34DE7F90,92000,47600,66000,100,80,90,3500,510
2020-05-07,op-nl2,0.8,1500,onion,3,43C83536,1D9BC44F,27145403,105000,12200,21800,70,90,80,5670,250
2020-05-07,op-nl2,0.8,1500,public,3,79509683,77F8B357,08CE3DBF,50000,82200,35200,80,60,90,110,300
2020-05-07,op-nl2,0.8,1500,public,3,0C6D3655,13557448,7EC42C80,56000,121000,38800,90,50,120,70,70
2020-05-07,op-nl2,0.8,1500,onion,3,F51DA117,F7D3EF88,DA8D76F5,1000,15300,121000,560,200,550,4290,630
2020-05-07,op-nl2,0.8,1500,onion,3,01B70C7C,2D91CC60,5F5A59E3,39000,4600,5210,110,190,420,4510,620
2020-05-07,op-nl2,0.8,1500,public,3,EAA82355,3DAEB932,A99AC59B,165000,611,16900,60,90,160,160,250
2020-05-07,op-nl2,0.8,1500,onion,3,0677DF0B,CBBA40F7,4E98AA29,67000,40000,90000,60,40,70,4000,230
2020-05-07,op-nl2,0.8,1500,onion,3,5FB38460,31D270A3,5047962E,65000,37000,3600,60,80,100,5140,260
2020-05-07,op-nl2,0.8,1500,onion,3,D8A2D008,5EA7CDEA,400C0536,97000,18300,58200,150,80,150,2760,320
2020-05-07,op-nl2,0.8,1500,public,3,8DC832AB,3262670C,BF1B662D,10300,9000,31000,200,110,150,160,210
2020-05-07,op-nl2,0.8,1500,public,3,8904800,F0F2A2AB,749EF4A4,35000,13300,140000,190,80,160,140,150
2020-05-07,op-nl2,0.8,1500,onion,3,82B32DA1,95CFD90D,EFCCA585,22500,16000,27400,230,70,110,3890,460
2020-05-07,op-nl2,0.8,1500,onion,3,861BCFDD,75A93140,724E86E7,94500,24700,93000,180,40,70,2250,240
2020-05-07,op-nl2,0.8,1500,onion,3,0B19BBFD,8BE79CE3,614094CA,77600,90700,16700,200,100,90,5040,250
2020-05-07,op-nl2,0.8,1500,onion,3,14D57DED,014E24C0,3DCA9558,105000,143000,58500,80,40,50,2150,160
2020-05-07,op-nl2,0.8,1500,onion,3,7EEBBFEE,3239007C,3B4C5729,32700,114000,15100,30,30,130,3140,330
2020-05-07,op-nl2,0.8,1500,onion,3,708A968F,421E1DB7,A79F9411,130000,56000,15800,100,50,90,2780,310
2020-05-07,op-nl2,0.8,1500,public,3,03CFF900,F58DB7D1,B27CF1DC,19100,28000,70000,170,60,120,170,180
2020-05-07,op-nl2,0.8,1500,onion,3,03DC081E,2BAF092E,38F21DEE,16700,27700,66000,110,120,330,3270,450
2020-05-07,op-nl2,0.8,1500,onion,3,19C38081,6FF440DF,51374C8D,4500,90200,800,430,230,330,4020,640
2020-05-07,op-nl2,0.8,1500,onion,3,BA38C568,6B062B0F,52A022F1,14000,37600,37000,130,110,310,3900,540
2020-05-07,op-nl2,0.8,1500,onion,3,4BC874C2,0935BA91,912709C7,19700,14200,6550,160,120,100,3290,530
2020-05-07,op-nl2,0.8,1500,onion,3,F0C95135,F9674F45,ACE29EC7,70900,57600,53300,90,80,110,13310,300
2020-05-07,op-nl2,0.8,1500,onion,3,D80EA216,4B351545,DD0C8EEC,71000,31800,93900,70,80,100,3040,290
2020-05-07,op-nl2,0.8,1500,onion,3,14D57DED,60CA2957,2083FBB5,110000,29900,3390,80,50,180,22780,330
2020-05-07,op-nl2,0.8,1500,onion,3,9DA5284A,5820D7E2,4DD11C3F,6300,10200,2900,190,170,250,4310,520
2020-05-07,op-nl2,0.8,1500,onion,3,06432D1B,964B4E8A,9E4CC64C,17300,21300,64800,1320,370,280,4720,580
2020-05-07,op-nl2,,,onion,null,,,,,,,,,,0,0
2020-05-07,op-nl2,,,public,null,,,,,,,,,,370,280
2020-05-07,op-nl2,0.8,1500,public,3,855BC2DA,095CC45B,40E7D6CE,70100,33700,10400,70,60,190,310,330
2020-05-07,op-nl2,0.8,1500,onion,3,C3E0E9EA,224C3DD1,E809D990,54100,29800,72100,60,80,150,2770,380
2020-05-07,op-nl2,0.8,1500,onion,3,723E21FD,47125123,F5F40195,4300,41200,121000,720,290,350,3440,410
2020-05-07,op-nl2,0.8,1500,public,3,11ABDB4D,856B7EFB,F01E382D,53800,45500,5640,70,50,180,340,340
2020-05-07,op-nl2,0.8,1500,onion,3,237AB829,09A70E39,A4E12035,75000,92000,24000,110,80,160,5290,190
2020-05-07,op-nl2,0.8,1500,onion,3,B96B5141,22D2314B,0A1F322A,68900,8630,9200,250,60,100,7050,270
2020-05-07,op-nl2,0.8,1500,onion,3,D56A98D3,D8DF9660,F15F5BBB,75300,21200,37000,160,80,120,2950,360
2020-05-07,op-nl2,0.8,1500,onion,3,855BC2DA,0FADA801,CDA2C336,68900,4200,29600,60,180,210,2100,250
2020-05-07,op-nl2,0.8,1500,onion,3,7C292760,17C11D22,430672CD,14800,8200,35000,290,100,140,2340,270
2020-05-07,op-nl2,0.8,1500,public,3,15687DD0,C2CCB6EA,AB32B2EA,4550,4300,4940,290,200,320,600,370
2020-05-07,op-nl2,0.8,1500,onion,3,5.6927E+065,09A70E39,708A968F,67000,92000,128000,180,120,150,4970,260
2020-05-07,op-nl2,0.8,1500,public,3,A09DAAAD,A55E513A,9AA3FF35,9400,93000,31100,170,90,170,120,140
2020-05-07,op-nl2,0.8,1500,onion,3,2AD82F39,AAC6AE4A,303509AB,18300,13000,69100,60,70,70,3040,180
2020-05-07,op-nl2,0.8,1500,onion,3,F4A4D78F,454BE752,9F29D0DD,22300,19000,12000,40,70,250,2310,280
2020-05-07,op-nl2,0.8,1500,onion,3,1B3E48D7,595E9FA8,E14D1066,19700,2120,7130,450,260,380,4590,580
2020-05-07,op-nl2,0.8,1500,onion,3,64E257D9,8E398814,CC6910CF,108000,14000,31400,70,120,80,3240,310
2020-05-07,op-nl2,0.8,1500,onion,3,F3CEC87E,BFA905EA,2377F415,52000,42700,235,50,40,170,8110,470
2020-05-07,op-nl2,0.8,1500,onion,3,C8DE26D2,1B079E2E,695D811B,9540,71000,49000,140,70,100,3430,270
2020-05-07,op-nl2,0.8,1500,onion,3,BF0FB582,461D6EA1,44DF28B1,160000,80000,49800,110,70,140,4660,370
2020-05-07,op-nl2,0.8,1500,onion,3,1B079E2E,E0B28E4C,1079E628,71000,27800,75000,70,80,130,1960,160
2020-05-07,op-nl2,0.8,1500,onion,3,D08660B6,8FD3BAF5,23A2D8DD,66200,61000,64000,40,40,100,3100,190
2020-05-07,op-nl2,0.8,1500,public,3,4EB55679,E14F6B38,D25210CE,14000,64000,12800,120,80,220,360,380
2020-05-07,op-nl2,0.8,1500,public,3,60275B52,26341D21,B336F67A,110000,3230,4110,60,70,250,410,440
2020-05-07,op-nl2,0.8,1500,onion,3,465D17C6,968CB7DA,4E98AA29,13000,52000,91100,90,40,70,3190,250
2020-05-07,op-nl2,0.8,1500,onion,3,87EA8B42,769A2970,77F8B357,9480,25900,82200,60,50,120,2950,250
2020-05-07,op-nl2,0.8,1500,onion,3,16672A88,34B84952,AFA9E5B8,11900,10800,7610,400,220,290,3590,380
2020-05-07,op-nl2,0.8,1500,onion,3,60CA2957,6B999B26,EDAF30C5,29800,30100,9400,40,30,80,4210,460
2020-05-07,op-nl2,0.8,1500,onion,3,59A75578,587B1EAF,0B19BBFD,23900,14400,80000,80,120,220,8010,470
2020-05-07,op-nl2,0.8,1500,public,3,8358BDDA,C5F214F7,47A3D005,93000,16000,44700,50,30,50,130,70
2020-05-07,op-nl2,0.8,1500,onion,3,D907BCD0,87D73471,CDAF0B74,34900,52500,100000,60,50,90,3040,370
2020-05-07,op-nl2,0.8,1500,onion,3,D7DB8E82,F4263275,0A58B05D,17600,7270,16000,20,30,80,2280,230
2020-05-07,op-nl2,0.8,1500,onion,3,BD6FFF1A,43028D00,1E1A7C91,40300,42000,80000,170,50,50,1610,180
2020-05-07,op-nl2,0.8,1500,onion,3,ECB0A13C,B47F9878,FF154E02,33700,27000,3880,430,160,180,3560,490
2020-05-07,op-nl2,0.8,1500,public,3,14BF183A,2076BA0C,C0AEABA1,18000,14400,88300,150,60,90,110,90
2020-05-07,op-nl2,0.8,1500,public,3,8859E68A,5499507,3910C5CA,35900,43900,12400,150,60,80,100,80
2020-05-07,op-nl2,0.8,1500,onion,3,2F09BD6D,C188CD64,04E3B592,60000,660,26300,50,130,250,2280,330
2020-05-07,op-nl2,0.8,1500,public,3,37BB3233,57B700EB,331FC9E1,16000,208,24000,110,60,180,120,120
2020-05-07,op-nl2,0.8,1500,public,3,3EEEB702,D56A98D3,DE459CB4,32900,74300,38000,80,30,70,90,60
2020-05-07,op-nl2,0.8,1500,onion,3,B7F60A81,B25427A8,CE835243,18000,107000,77000,130,50,80,5920,250
2020-05-07,op-nl2,0.8,1500,onion,3,92BBADCB,BC238DA1,638D91FC,60000,35700,110000,40,50,130,2310,190
2020-05-07,op-nl2,0.8,1500,public,3,01B70C7C,C7A016E1,47A3D005,39000,45200,44700,30,60,90,400,220
2020-05-07,op-nl2,0.8,1500,onion,3,C3263F4B,1C0736CF,44DF28B1,39100,100000,49800,30,40,120,3550,450
2020-05-07,op-nl2,0.8,1500,onion,3,A4012641,E5DB1162,855BC2DA,17800,1750,68400,190,170,280,3410,400
2020-05-07,op-nl2,0.8,1500,public,3,64A0B572,42583537,0516085D,25700,104000,27000,20,50,90,90,160
2020-05-07,op-nl2,0.8,1500,public,3,2F644DDE,8111FEB4,67814718,11800,56000,52700,100,40,110,80,80
2020-05-07,op-nl2,0.8,1500,public,3,E75ABF29,568DC66F,EE859849,14900,75300,27500,280,120,150,150,130
2020-05-07,op-nl2,0.8,1500,onion,3,8111FEB4,91084220,24E1C641,56000,5400,91000,60,70,80,1880,170
2020-05-07,op-nl2,0.8,1500,onion,3,0677DF0B,55A92BE2,34133CC3,67100,34000,37300,40,70,190,33050,430
2020-05-07,op-nl2,0.8,1500,onion,3,708A968F,8B0D8D35,C1DCC470,126000,20000,13500,90,60,70,2320,280
2020-05-07,op-nl2,0.8,1500,onion,3,10239403,5499507,7185B69E,51000,43900,57300,140,50,90,4650,490
2020-05-07,op-nl2,0.8,1500,public,3,EAA82355,7C5C0E83,67A4CFB9,165000,32000,17200,50,30,230,170,180
2020-05-07,op-nl2,0.8,1500,onion,3,656C4256,5FE3E497,02ED4F8D,51400,17400,4770,120,60,100,4760,280
2020-05-07,op-nl2,0.8,1500,onion,3,3033FD18,A67B76DF,73F89EF2,49600,4500,33000,40,60,140,3050,260
2020-05-07,op-nl2,0.8,1500,onion,3,79509683,ECB0A13C,169535CC,44800,32000,47000,140,110,220,3800,350
2020-05-07,op-nl2,0.8,1500,onion,3,40CDE936,7785FD29,380B9F15,79300,7580,22600,60,100,160,3900,530
2020-05-07,op-nl2,0.8,1500,onion,3,C1B79C4C,BCD2F039,60A9E1FE,75800,2730,25500,40,40,60,18690,210
2020-05-07,op-nl2,0.8,1500,public,3,F5DB8E33,7B7BE656,348B8901,36800,13000,63100,70,130,140,140,140
2020-05-07,op-nl2,0.8,1500,onion,3,38F21DEE,44DF28B1,CC2179A9,61000,49800,25600,30,40,80,2100,260
2020-05-07,op-nl2,0.8,1500,onion,3,36BABBBC,07C7CFE3,6BE5AA34,12800,98000,28900,430,190,260,4440,390
2020-05-07,op-nl2,0.8,1500,onion,3,1850585B,2AA5F598,21F2F6EC,17000,107000,51900,90,50,140,5610,220
2020-05-07,op-nl2,0.8,1500,onion,3,0377B76B,12D552E8,EAA82355,20000,110000,165000,40,610,70,5240,210
2020-05-07,op-nl2,0.8,1500,onion,3,DA7A2673,CDAEBA45,F133D094,23000,35400,29000,50,50,100,3170,360
2020-05-07,op-nl2,0.8,1500,public,3,769A2970,63540827,7BFB908A,26000,150000,91000,120,60,130,90,90
2020-05-07,op-nl2,0.8,1500,onion,3,79509683,492FF91A,9738F8F5,50000,11000,63500,70,70,150,1980,300
2020-05-07,op-nl2,0.8,1500,onion,3,14BF183A,6395B4A0,0085057C,20000,4050,96500,120,90,100,1670,210
2020-05-07,op-nl2,0.8,1500,onion,3,52A022F1,1145A39E,96CFE178,37000,13200,46100,100,30,80,6490,340
2020-05-07,op-nl2,0.8,1500,onion,3,9EFF16EA,3FEC03EA,F6CD4DBF,20900,20300,62000,570,200,260,4330,470
2020-05-07,op-nl2,0.8,1500,onion,3,1CA6FA15,B8805CBD,874CF63C,18400,30000,2600,280,100,160,3890,620
2020-05-07,op-nl2,0.8,1500,onion,3,EE36437D,4AEC612F,DBE82FA2,2310,14000,134000,1520,550,570,5480,690
2020-05-07,op-nl2,0.8,1500,onion,3,B940AAC9,7A3E534C,CBBA40F7,11000,190000,40000,60,60,140,3070,160
2020-05-07,op-nl2,0.8,1500,onion,3,0964EEEF,EE010EF8,762EC1CF,22500,85500,21200,140,70,150,1940,210
2020-05-07,op-nl2,0.8,1500,public,3,7.1352E+100,12D552E8,96E095D5,61000,110000,53000,120,40,110,120,200
2020-05-07,op-nl2,0.8,1500,onion,3,6A35EE13,44BD70C1,346B5EFC,37000,90000,32600,70,50,100,2260,270
2020-05-07,op-nl2,0.8,1500,onion,3,874D8438,064C07DB,C414F28F,85000,11000,7900,30,50,50,2920,220
2020-05-07,op-nl2,0.8,1500,public,3,D8837125,3F3E911D,9B31F1F1,39000,6600,7500,210,70,100,120,120
2020-05-07,op-nl2,0.8,1500,onion,3,0377B76B,A3AFBDEE,9E4CC64C,20000,88000,67300,30,40,100,1840,350
2020-05-07,op-nl2,0.8,1500,onion,3,6118DDB5,1B079E2E,13F80E64,35000,67400,24300,100,80,160,2570,250
2020-05-07,op-nl2,0.8,1500,onion,3,1CD48F4E,2CE9BE1F,504F23DC,126000,79100,18400,70,60,80,1970,220
2020-05-07,op-nl2,0.8,1500,public,3,D74F619C,44DF28B1,C0AEABA1,4000,49800,88300,190,70,140,90,70
2020-05-07,op-nl2,0.8,1500,public,3,A39721D2,EBCBB6E0,346F565A,51000,64900,79700,70,60,100,110,260
2020-05-07,op-nl2,0.8,1500,onion,3,0B555940,2BAF092E,2E74F4A6,87400,27700,7610,60,70,130,8310,630
2020-05-07,op-nl2,0.8,1500,onion,3,3BAACE14,9288B75B,0C93559D,76000,43700,8800,60,40,70,2200,180
2020-05-07,op-nl2,0.8,1500,onion,3,6420A9C2,695D811B,B1080EA6,100000,48200,16100,90,70,210,6550,250
2020-05-07,op-nl2,0.8,1500,onion,3,014E24C0,3239007C,3E53D397,150000,107000,69000,70,90,180,3380,200
2020-05-07,op-nl2,0.8,1500,public,3,F94A7BAC,18671DE5,50B787A9,59900,63700,63900,110,50,110,120,120
2020-05-07,op-nl2,0.8,1500,public,3,8DCB5267,87B529BC,DFAA86AD,51200,31300,50300,80,60,80,110,110
2020-05-07,op-nl2,0.8,1500,onion,3,6A12100A,09092FF1,7E47D28F,110000,10200,13400,180,150,250,2690,410
2020-05-07,op-nl2,0.8,1500,onion,3,EAA82355,4011E1BB,C2CCB6EA,166000,16500,4200,60,50,150,2110,340
2020-05-07,op-nl2,0.8,1500,onion,3,221546DA,C86C538E,D08660B6,94000,21000,65300,60,90,110,2150,200
2020-05-07,op-nl2,0.8,1500,onion,3,FEDE3133,E3D72E97,188BE26E,42000,75100,24500,140,120,180,4140,250
2020-05-07,op-nl2,0.8,1500,onion,3,672A56A5,391F0D05,12CF6DB4,53300,7650,48100,140,60,70,2130,180
2020-05-07,op-nl2,0.8,1500,public,3,ABAE955D,58FAB58A,346F565A,101000,21000,79700,90,50,90,120,340
2020-05-07,op-nl2,0.8,1500,onion,3,9EB3FD84,1944F3A4,014E24C0,89900,19300,150000,80,60,60,4210,210
2020-05-07,op-nl2,0.8,1500,public,3,98138DFD,9738F8F5,1E5136DD,37000,63700,13700,70,50,230,290,1690
2020-05-07,op-nl2,0.8,1500,onion,3,FEDE3133,3AB33433,95D78A04,42000,8280,7390,190,70,140,2950,350
2020-05-07,op-nl2,0.8,1500,public,3,2BCDDD20,E5CC91BA,77131D7E,15500,70400,80900,110,50,80,90,70
2020-05-07,op-nl2,0.8,1500,onion,3,94890F37,E3653640,B01B3432,28900,27500,4200,70,40,90,2490,330
2020-05-07,op-nl2,0.8,1500,onion,3,7816DEDD,5E8EAC4A,C37F87C0,20000,17000,18400,610,150,240,3820,350
